,Unnamed: 0,txnHash,value,tokenAddress,amount,sellDecimals,sellSymbol,txHash,gasLimit,gasUsed,gasPrice,timestamp,blockNumber,from,to,payloadTO,payloadValue,payloadMethodID,payLoadOffset,payLoadLength,nestedMethodID,nestedPayload,datetime,uniquePriceQueriesPK,approxUSDMarkSell,totalTradeValue
198,198,0xb1f459da3799a3c60a732e67bb4a5d02de93f5ce891bbc736b3b7bddfe8659ee,0,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,0.01385616,8.0,WBTC,0xb1f459da3799a3c60a732e67bb4a5d02de93f5ce891bbc736b3b7bddfe8659ee,501031,448441,17000000000,1652014411,14736194,0x020F9caD92570a9F2276E5fbaeb4C11241B78F8C,0xB00c2eE51e800E3997f58BD17a2Ca993d1cB0433,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x0000000000000000000000000000000000000000000000000000000000000000,0x6a761202,10,712,0x88316456,0000000000000000000000002260fac5e5542a773aa44fbcfedf7c193bc2c599000000000000000000000000eb4c2781e4eba804ce9a9803c67d0893436bb27d00000000000000000000000000000000000000000000000000000000000001f4fffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff6000000000000000000000000000000000000000000000000000000000000000a00000000000000000000000000000000000000000000000000000000001524900000000000000000000000000000000000000000000000000000000000361fa200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000b00c2ee51e800e3997f58bd17a2ca993d1cb0433000000000000000000000000000000000000000000000000000000006277c379,08-05-2022,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599_08-05-2022,0.0,0.0
199,199,0x31a0ec1dfa4635819865f605c36bb16c437aeff5c2ddd95eaf8c648800b6f397,0,0xdAC17F958D2ee523a2206206994597C13D831ec7,19170.558786,6.0,USDT,0x31a0ec1dfa4635819865f605c36bb16c437aeff5c2ddd95eaf8c648800b6f397,180802,155508,21238651011,1652014664,14736219,0xA6C9B30b3464d575e721f40e3bDeAf6568d82165,0x8fE1dAD3D03ff855151F494682aBa9e28d7dC139,0x1111111254fb6c44bac0bed2854e76f90643097d,0x00000000000000000000000000000000000000000000000068155a43676e0000,0x6a761202,10,336,0xe449022e,00000000000000000000000000000000000000000000000068155a43676e00000000000000000000000000000000000000000000000000000000000470f0ea480000000000000000000000000000000000000000000000000000000000000060000000000000000000000000000000000000000000000000000000000000000140000000000000000000000011b815efb8f581194ae79006d24e0d814b7697f665575cda,08-05-2022,0xdAC17F958D2ee523a2206206994597C13D831ec7_08-05-2022,0.0,0.0
200,200,0xa3553f8e0eae2451835952b15e64ed281dbf4a8131b19dc16580d9002bc78269,0,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,510.882359,6.0,USDC,0xa3553f8e0eae2451835952b15e64ed281dbf4a8131b19dc16580d9002bc78269,417684,189481,18000000000,1652015080,14736258,0x3DF10334531A3c86590245e12Be0104Dd3459159,0x51Da7A3B5E3c26293D796F0bcb44ae79995B0C9a,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x00000000000000000000000000000000000000000000000002c68af0bb140000,0x6a761202,10,840,0x5ae401dc,000000000000000000000000000000000000000000000000000000006277c6b100000000000000000000000000000000000000000000000000000000000000400000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000000e404e45aaf000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb4800000000000000000000000000000000000000000000000000000000000001f400000000000000000000000051da7a3b5e3c26293d796f0bcb44ae79995b0c9a00000000000000000000000000000000000000000000000002c68af0bb140000000000000000000000000000000000000000000000000000000000001e301149000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,08-05-2022,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48_08-05-2022,0.0,0.0
201,201,0xc40522fcfb8edf4728b80e44575d64f6f9863100a3535faf4c7012b6d91b3170,0,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0.20004284241501932,18.0,WETH,0xc40522fcfb8edf4728b80e44575d64f6f9863100a3535faf4c7012b6d91b3170,295248,167564,20275498726,1652015373,14736282,0x3DF10334531A3c86590245e12Be0104Dd3459159,0x51Da7A3B5E3c26293D796F0bcb44ae79995B0C9a,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x0000000000000000000000000000000000000000000000000000000000000000,0x6a761202,10,1160,0x5ae401dc,000000000000000000000000000000000000000000000000000000006277c7c9000000000000000000000000000000000000000000000000000000000000004000000000000000000000000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000000000040000000000000000000000000000000000000000000000000000000000000016000000000000000000000000000000000000000000000000000000000000000e404e45aaf000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc200000000000000000000000000000000000000000000000000000000000001f40000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000001e73723700000000000000000000000000000000000000000000000002bfd0aa036f7b25000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004449404b7c00000000000000000000000000000000000000000000000002bfd0aa036f7b2500000000000000000000000051da7a3b5e3c26293d796f0bcb44ae79995b0c9a00000000000000000000000000000000000000000000000000000000,08-05-2022,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2_08-05-2022,0.0,0.0
202,202,0x6a6642c660320401b9b7bd3b3af5e6bda8336cf8eaf6bbe8f4d1b5a79149a6a1,0,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,14.534362053669208,18.0,WETH,0x6a6642c660320401b9b7bd3b3af5e6bda8336cf8eaf6bbe8f4d1b5a79149a6a1,406958,337900,33000000000,1652022416,14736770,0x870CE4CbE75814672c0f1E62D3d19474DBCa2EDC,0x9f4F18AC9cc9dE7C1441AC39Ab2DbD7174Fa1561,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x0000000000000000000000000000000000000000000000000000000000000000,0x6a761202,10,1800,0xac9650d8,0000000000000000000000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000000000000400000000000000000000000000000000000000000000000000000000000000800000000000000000000000000000000000000000000000000000000000000160000000000000000000000000000000000000000000000000000000000000022000000000000000000000000000000000000000000000000000000000000002a000000000000000000000000000000000000000000000000000000000000000a40c49ccbe00000000000000000000000000000000000000000000000000000000000304fa00000000000000000000000000000000000000000000023e43ea2b187028139000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006277f7c9000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000084fc6f786500000000000000000000000000000000000000000000000000000000000304fa000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000ffffffffffffffffffffffffffffffff00000000000000000000000000000000ffffffffffffffffffffffffffffffff00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004449404b7c00000000000000000000000000000000000000000000000000dffbee76aa8f5c0000000000000000000000009f4f18ac9cc9de7c1441ac39ab2dbd7174fa1561000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000064df2ab5bb000000000000000000000000fe2e637202056d30016725477c5da089ab0a043a00000000000000000000000000000000000000000000000000be2ca177bc55f50000000000000000000000009f4f18ac9cc9de7c1441ac39ab2dbd7174fa156100000000000000000000000000000000000000000000000000000000,08-05-2022,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2_08-05-2022,0.0,0.0
203,203,0xefcc21e4cbd3609090a632d2ceb688d6d524a6748fd0d411bebc12c5491b1834,0,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,17.232821228330806,18.0,WETH,0xefcc21e4cbd3609090a632d2ceb688d6d524a6748fd0d411bebc12c5491b1834,222290,193895,45051255623,1652022759,14736786,0x870CE4CbE75814672c0f1E62D3d19474DBCa2EDC,0x9f4F18AC9cc9dE7C1441AC39Ab2DbD7174Fa1561,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x0000000000000000000000000000000000000000000000000000000000000000,0x6a761202,10,1160,0x5ae401dc,000000000000000000000000000000000000000000000000000000006277f9c4000000000000000000000000000000000000000000000000000000000000004000000000000000000000000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000000000040000000000000000000000000000000000000000000000000000000000000016000000000000000000000000000000000000000000000000000000000000000e404e45aaf000000000000000000000000fe2e637202056d30016725477c5da089ab0a043a000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc20000000000000000000000000000000000000000000000000000000000000bb80000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000f0a826babc25ddb2000000000000000000000000000000000000000000000000edf6afaf7274bff8000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004449404b7c000000000000000000000000000000000000000000000000edf6afaf7274bff80000000000000000000000009f4f18ac9cc9de7c1441ac39ab2dbd7174fa156100000000000000000000000000000000000000000000000000000000,08-05-2022,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2_08-05-2022,0.0,0.0
204,204,0xa1998e99ee6b36bda208f479bdf99993ab22ac975714280e60372379b464747e,0,0x6B175474E89094C44Da98b954EedeAC495271d0F,43917.669803880075,18.0,DAI,0xa1998e99ee6b36bda208f479bdf99993ab22ac975714280e60372379b464747e,415339,326997,33677408971,1652022833,14736792,0x870CE4CbE75814672c0f1E62D3d19474DBCa2EDC,0x9f4F18AC9cc9dE7C1441AC39Ab2DbD7174Fa1561,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x000000000000000000000000000000000000000000000001b8b82df02e95a832,0x6a761202,10,1608,0x5ae401dc,000000000000000000000000000000000000000000000000000000006277fa1c000000000000000000000000000000000000000000000000000000000000004000000000000000000000000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000000000040000000000000000000000000000000000000000000000000000000000000016000000000000000000000000000000000000000000000000000000000000000e404e45aaf000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc20000000000000000000000006b175474e89094c44da98b954eedeac495271d0f00000000000000000000000000000000000000000000000000000000000001f40000000000000000000000009f4f18ac9cc9de7c1441ac39ab2dbd7174fa1561000000000000000000000000000000000000000000000000f2654c774cd24fb500000000000000000000000000000000000000000000094cc7ddddb801bbc9530000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000124b858183f000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000000800000000000000000000000009f4f18ac9cc9de7c1441ac39ab2dbd7174fa1561000000000000000000000000000000000000000000000000c652e178e1c3587d00000000000000000000000000000000000000000000079a840d5528424f735e0000000000000000000000000000000000000000000000000000000000000042c02aaa39b223fe8d0a0e5c4f27ead9083c756cc20001f4a0b86991c6218b36c1d19d4a2e9eb0ce3606eb480000646b175474e89094c44da98b954eedeac495271d0f00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,08-05-2022,0x6B175474E89094C44Da98b954EedeAC495271d0F_08-05-2022,0.0,0.0
205,205,0x3a1b72e6f385248bab7e4c46349fb8200f7351a88816cb5c26096bf1ab8df941,0,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0.8406298092689274,18.0,WETH,0x3a1b72e6f385248bab7e4c46349fb8200f7351a88816cb5c26096bf1ab8df941,189615,164433,44200631845,1652022983,14736800,0xB670D5d77aC9BC4745817121EBe16dBF9d0B9576,0xBcB27bc5106528DDA8573dbFA7240254a1FCF7e5,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x0000000000000000000000000000000000000000000000000bba0c664cc9055a,0x6a761202,10,1032,0x5ae401dc,000000000000000000000000000000000000000000000000000000006277e508000000000000000000000000000000000000000000000000000000000000004000000000000000000000000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000000000040000000000000000000000000000000000000000000000000000000000000016000000000000000000000000000000000000000000000000000000000000000e442712a6700000000000000000000000000000000000000000000152d02c7e14af68000000000000000000000000000000000000000000000000000000bba0c664cc9055a0000000000000000000000000000000000000000000000000000000000000080000000000000000000000000bcb27bc5106528dda8573dbfa7240254a1fcf7e50000000000000000000000000000000000000000000000000000000000000002000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2000000000000000000000000fa14fa6958401314851a17d6c5360ca29f74b57b00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000412210e8a00000000000000000000000000000000000000000000000000000000,08-05-2022,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2_08-05-2022,0.0,0.0
206,206,0xe52b5d573d8382db7480f5e7cf987a8d6da69a675a8ca6c90a0410e513985464,0,0xFa14Fa6958401314851A17d6C5360cA29f74B57B,99999.99999999999,18.0,SAITO,0xe52b5d573d8382db7480f5e7cf987a8d6da69a675a8ca6c90a0410e513985464,270869,243174,46352767904,1652023434,14736821,0xB670D5d77aC9BC4745817121EBe16dBF9d0B9576,0xBcB27bc5106528DDA8573dbFA7240254a1FCF7e5,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x0000000000000000000000000000000000000000000000000bc0484f5d43037d,0x6a761202,10,1160,0x5ae401dc,000000000000000000000000000000000000000000000000000000006277e6b000000000000000000000000000000000000000000000000000000000000000400000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000004000000000000000000000000000000000000000000000000000000000000001a0000000000000000000000000000000000000000000000000000000000000012409b8134600000000000000000000000000000000000000000000000000000000000000200000000000000000000000000000000000000000000000000000000000000080000000000000000000000000bcb27bc5106528dda8573dbfa7240254a1fcf7e500000000000000000000000000000000000000000000152d02c7e14af68000000000000000000000000000000000000000000000000000000bc0484f5d43037d0000000000000000000000000000000000000000000000000000000000000042fa14fa6958401314851a17d6c5360ca29f74b57b000bb8dac17f958d2ee523a2206206994597c13d831ec7000bb8c02aaa39b223fe8d0a0e5c4f27ead9083c756cc200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000412210e8a00000000000000000000000000000000000000000000000000000000,08-05-2022,0xFa14Fa6958401314851A17d6C5360cA29f74B57B_08-05-2022,0.0,0.0
207,207,0x3fec73cb353f673dc83ca7d15eb0e1a4e47bd95b89149d8234d56a8be66aeb68,0,0x6C3c78838c761c6Ac7bE9F59fe808ea2A6E4379d,80027.16369820309,18.0,variableDebtDAI,0x3fec73cb353f673dc83ca7d15eb0e1a4e47bd95b89149d8234d56a8be66aeb68,299678,236299,24663008250,1652023866,14736856,0x870CE4CbE75814672c0f1E62D3d19474DBCa2EDC,0x9f4F18AC9cc9dE7C1441AC39Ab2DbD7174Fa1561,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,0x0000000000000000000000000000000000000000000000000000000000000000,0x6a761202,10,264,0x573ade81,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f0000000000000000000000000000000000000000000010f247ff256e36c0db9000000000000000000000000000000000000000000000000000000000000000020000000000000000000000009f4f18ac9cc9de7c1441ac39ab2dbd7174fa1561,08-05-2022,0x6C3c78838c761c6Ac7bE9F59fe808ea2A6E4379d_08-05-2022,0.0,0.0
208,208,0x0231524b77d72b19f089f0d10a7a2b89315a26e7f7fe2a164ff68d4614b9a497,0,0xFa14Fa6958401314851A17d6C5360cA29f74B57B,99999.99999999999,18.0,SAITO,0x0231524b77d72b19f089f0d10a7a2b89315a26e7f7fe2a164ff68d4614b9a497,270904,243221,28238235933,1652024232,14736877,0xB670D5d77aC9BC4745817121EBe16dBF9d0B9576,0xBcB27bc5106528DDA8573dbFA7240254a1FCF7e5,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x0000000000000000000000000000000000000000000000000bbb2ad84049264d,0x6a761202,10,1160,0x5ae401dc,000000000000000000000000000000000000000000000000000000006277e93a00000000000000000000000000000000000000000000000000000000000000400000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000004000000000000000000000000000000000000000000000000000000000000001a0000000000000000000000000000000000000000000000000000000000000012409b8134600000000000000000000000000000000000000000000000000000000000000200000000000000000000000000000000000000000000000000000000000000080000000000000000000000000bcb27bc5106528dda8573dbfa7240254a1fcf7e500000000000000000000000000000000000000000000152d02c7e14af68000000000000000000000000000000000000000000000000000000bbb2ad84049264d0000000000000000000000000000000000000000000000000000000000000042fa14fa6958401314851a17d6c5360ca29f74b57b000bb8dac17f958d2ee523a2206206994597c13d831ec7000bb8c02aaa39b223fe8d0a0e5c4f27ead9083c756cc200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000412210e8a00000000000000000000000000000000000000000000000000000000,08-05-2022,0xFa14Fa6958401314851A17d6C5360cA29f74B57B_08-05-2022,0.0,0.0
