,txHash,gasLimit,gasUsed,gasPrice,timestamp,blockNumber,from,to,_setToken,_sellComponent,_buyComponent,_exchangeAdapter,_executor,_netAmountSold,_netAmountReceived,_protocolFee,datetime,sellDecimals,sellSymbol,tokenAddress_y,buyDecimals,buySymbol,uniquePriceQueriesPK,approxUSDNotional_y,approxUSDNotional,_setTokenSymbol
1018,0x172a54306edee0445fe992a82f394854650dc6d8209c4c45674a7a95b2d076d7,750000,294834,123599946798,1636164885,13560294,0x8d988831Bb8118a043d59178067aE8812Bc8E1BB,0x84cE03AE547330f61584aD6103743732B1AE97C5,0x1494ca1f11d487c2bbe4543e90080aeba4ba3c2b,0xa3bed4e1c75d00fa6f4e5e6922db7261b5e9acd2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x0d4406736a8e336966f09811acb9e035bfd85a33,0x8d988831bb8118a043d59178067ae8812bc8e1bb,5171.82,1.1294225608723594,0,06-11-2021,18,MTA,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,0xa3bed4e1c75d00fa6f4e5e6922db7261b5e9acd2_06-11-2021,0.9884176536785039,5111.918189647559,DPI
1019,0x1070fbe698d67f8d0b2fc7f4f22d0fce2083a6d4295b1b26e639766e21758eb3,750000,301112,108843291082,1636164912,13560297,0x8d988831Bb8118a043d59178067aE8812Bc8E1BB,0x84cE03AE547330f61584aD6103743732B1AE97C5,0x1494ca1f11d487c2bbe4543e90080aeba4ba3c2b,0x1b40183efb4dd766f11bda7a7c3ad8982e998421,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x0d4406736a8e336966f09811acb9e035bfd85a33,0x8d988831bb8118a043d59178067ae8812bc8e1bb,973.6979393718786,1.4304465240529762,0,06-11-2021,18,VSP,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,0x1b40183efb4dd766f11bda7a7c3ad8982e998421_06-11-2021,6.570407994099447,6397.59272468715,DPI
1020,0x4c27c841719e7980294ed16bf6f1621d8798ab6dd15ab0f63614f7478b72d30c,750000,396163,124029024538,1636164945,13560299,0x8d988831Bb8118a043d59178067aE8812Bc8E1BB,0x84cE03AE547330f61584aD6103743732B1AE97C5,0x1494ca1f11d487c2bbe4543e90080aeba4ba3c2b,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,0x480bc4791fb4b40ad171a706d73e36cb8954dd0c,0x8d988831bb8118a043d59178067ae8812bc8e1bb,70.94429371282028,12399.93,0,06-11-2021,18,WETH,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,18,UNI,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2_06-11-2021,4492.462074657988,318714.5489182422,DPI
1021,0xe1b16434270ed2bfffe58afd73b33af2bc8bec7f1c861ce56df204e5063b0393,750000,397609,113309649025,1636164965,13560302,0x8d988831Bb8118a043d59178067aE8812Bc8E1BB,0x84cE03AE547330f61584aD6103743732B1AE97C5,0x1494ca1f11d487c2bbe4543e90080aeba4ba3c2b,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xd291e7a03283640fdc51b121ac401383a46cc623,0xbfad1987608a38bfa0fe4c5510c1af834ae21379,0x8d988831bb8118a043d59178067ae8812bc8e1bb,48.04850103269664,5068.28,0,06-11-2021,18,WETH,0xd291e7a03283640fdc51b121ac401383a46cc623,18,RGT,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2_06-11-2021,4492.462074657988,215856.06863355482,DPI
1022,0x8813d15fc28fe33ace9adfb4cbbe8d43b5e71c91e443cd75ea767a6765e843d8,750000,299835,128868442363,1636165020,13560305,0x8d988831Bb8118a043d59178067aE8812Bc8E1BB,0x84cE03AE547330f61584aD6103743732B1AE97C5,0x1494ca1f11d487c2bbe4543e90080aeba4ba3c2b,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x408e41876cccdc0f92210600ef50372656052a38,0xbfad1987608a38bfa0fe4c5510c1af834ae21379,0x8d988831bb8118a043d59178067ae8812bc8e1bb,16.472569696109982,76875.43,0,06-11-2021,18,WETH,0x408e41876cccdc0f92210600ef50372656052a38,18,REN,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2_06-11-2021,4492.462074657988,74002.39463193454,DPI
1023,0x1fe71ee700b3160fe2dc2f3dd34f76f4ada73bd29c706e3f8fd030c4321423ec,750000,326107,118000000000,1636165065,13560309,0x8d988831Bb8118a043d59178067aE8812Bc8E1BB,0x84cE03AE547330f61584aD6103743732B1AE97C5,0x1494ca1f11d487c2bbe4543e90080aeba4ba3c2b,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,0x480bc4791fb4b40ad171a706d73e36cb8954dd0c,0x8d988831bb8118a043d59178067ae8812bc8e1bb,3.2341411493619687,3411.053616431564,0,06-11-2021,18,WETH,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,18,INST,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2_06-11-2021,4492.462074657988,14529.256457599438,DPI
1024,0xadef1d48ef5e2f6555b502be72ee0eb48caa8f155a0851416586c6bd800b9ba3,750000,448927,128000000000,1636165102,13560311,0x8d988831Bb8118a043d59178067aE8812Bc8E1BB,0x84cE03AE547330f61584aD6103743732B1AE97C5,0x1494ca1f11d487c2bbe4543e90080aeba4ba3c2b,0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xbfad1987608a38bfa0fe4c5510c1af834ae21379,0x8d988831bb8118a043d59178067ae8812bc8e1bb,1245.0,89.05290908550423,0,06-11-2021,18,AAVE,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9_06-11-2021,328.2247241512439,408639.78156829864,DPI
1025,0x84d632b84d9c11987411d6bba1ab455ab3fad66485eb87533efa1fad402bc215,750000,334254,116450954252,1636165183,13560317,0x8d988831Bb8118a043d59178067aE8812Bc8E1BB,0x84cE03AE547330f61584aD6103743732B1AE97C5,0x1494ca1f11d487c2bbe4543e90080aeba4ba3c2b,0xdefa4e8a7bcba345f687a2f1456f5edd9ce97202,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xe5bf6376959b4b1bc0812c466c30f683e0c7af09,0x8d988831bb8118a043d59178067ae8812bc8e1bb,44781.34,18.68962313836521,0,06-11-2021,18,KNC,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,0xdefa4e8a7bcba345f687a2f1456f5edd9ce97202_06-11-2021,1.9170676268777247,85848.85720220453,DPI
1026,0x1d2883027bb1fcec824cd953563cd492da4b4c6a07d6f29e3c4866973e1c78c7,750000,296530,125017963439,1636165212,13560318,0x8d988831Bb8118a043d59178067aE8812Bc8E1BB,0x84cE03AE547330f61584aD6103743732B1AE97C5,0x1494ca1f11d487c2bbe4543e90080aeba4ba3c2b,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xbfad1987608a38bfa0fe4c5510c1af834ae21379,0x8d988831bb8118a043d59178067ae8812bc8e1bb,33.02,21.629177598094017,0,06-11-2021,18,MKR,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2_06-11-2021,2959.3872485852485,97718.96694828491,DPI
1027,0x77a3fc04755eebdf3f6e3ddf09cb83b82ddb33b6ea7b55b0407f4d54ddd38e17,750000,296348,106836428119,1636165561,13560342,0x8d988831Bb8118a043d59178067aE8812Bc8E1BB,0x84cE03AE547330f61584aD6103743732B1AE97C5,0x1494ca1f11d487c2bbe4543e90080aeba4ba3c2b,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xbfad1987608a38bfa0fe4c5510c1af834ae21379,0x8d988831bb8118a043d59178067ae8812bc8e1bb,14604.7688220434,39.22501911725128,0,06-11-2021,18,SUSHI,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2_06-11-2021,12.22507915404909,178544.45487606886,DPI
1028,0x83456e38db00ae7d4c3cb2285207ac36b43b6340ea9f48113de6eee8f5a2a481,750000,359187,106800000000,1636165628,13560348,0x8d988831Bb8118a043d59178067aE8812Bc8E1BB,0x84cE03AE547330f61584aD6103743732B1AE97C5,0x1494ca1f11d487c2bbe4543e90080aeba4ba3c2b,0xc011a73ee8576fb46f5e1c5751ca3b9fe0af2a6f,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xbfad1987608a38bfa0fe4c5510c1af834ae21379,0x8d988831bb8118a043d59178067ae8812bc8e1bb,5064.96,11.53139494750566,0,06-11-2021,18,SNX,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,0xc011a73ee8576fb46f5e1c5751ca3b9fe0af2a6f_06-11-2021,10.409941333897224,52725.93645853609,DPI
1029,0x602077cdf5f38bae76c1fbcfe0ef5f4dbf1608425412629a144af245e6cfc4d2,750000,294991,97821724859,1636165657,13560353,0x8d988831Bb8118a043d59178067aE8812Bc8E1BB,0x84cE03AE547330f61584aD6103743732B1AE97C5,0x1494ca1f11d487c2bbe4543e90080aeba4ba3c2b,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xbfad1987608a38bfa0fe4c5510c1af834ae21379,0x8d988831bb8118a043d59178067ae8812bc8e1bb,4.974618704377386,37.07085548038646,0,06-11-2021,18,YFI,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e_06-11-2021,34061.214871893055,169441.55659553639,DPI
1030,0xfc042300d9128628e75473681fc5a8c318c9b1bd91772835925e9b3c6ee37f0d,800869,775991,98401967262,1636165676,13560354,0x8d988831Bb8118a043d59178067aE8812Bc8E1BB,0x84cE03AE547330f61584aD6103743732B1AE97C5,0x1494ca1f11d487c2bbe4543e90080aeba4ba3c2b,0xc00e94cb662c3520282e6f5717214004a7f26888,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x480bc4791fb4b40ad171a706d73e36cb8954dd0c,0x8d988831bb8118a043d59178067ae8812bc8e1bb,445.51,29.029855837556536,0,06-11-2021,18,COMP,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,0xc00e94cb662c3520282e6f5717214004a7f26888_06-11-2021,359.4414391052814,160134.75553579393,DPI
1031,0x907570c9911e55245f7c92ba83c0fe3062805d74eca9d999b962b8acfc55e11a,750000,560734,96729085564,1636165705,13560358,0x8d988831Bb8118a043d59178067aE8812Bc8E1BB,0x84cE03AE547330f61584aD6103743732B1AE97C5,0x1494ca1f11d487c2bbe4543e90080aeba4ba3c2b,0xba100000625a3754423978a60c9317c58a424e3d,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x031a90be7f519af6f49c8cbaaa44e4ff806bea30,0x8d988831bb8118a043d59178067ae8812bc8e1bb,716.3,4.269236917527593,0,06-11-2021,18,BAL,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,0xba100000625a3754423978a60c9317c58a424e3d_06-11-2021,27.07739284198392,19395.53649271308,DPI
1032,0xd397c56eb342711ea86b4099f1959b831e6c4a19f1160ba9e0bbdf8f0117accf,750000,405868,104477362449,1636165739,13560360,0x8d988831Bb8118a043d59178067aE8812Bc8E1BB,0x84cE03AE547330f61584aD6103743732B1AE97C5,0x1494ca1f11d487c2bbe4543e90080aeba4ba3c2b,0x3472a5a71965499acd81997a54bba8d852c6e53d,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xbfad1987608a38bfa0fe4c5510c1af834ae21379,0x8d988831bb8118a043d59178067ae8812bc8e1bb,1373.910590073235,9.260718415535063,0,06-11-2021,18,BADGER,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,0x3472a5a71965499acd81997a54bba8d852c6e53d_06-11-2021,31.12036497421751,42756.59900502161,DPI
1033,0xaff9555db9d4609a2237ee9e21f7cd7838f4451e36af1e6e28da4da50c6f3ef6,750000,292582,87770607702,1636165773,13560365,0x8d988831Bb8118a043d59178067aE8812Bc8E1BB,0x84cE03AE547330f61584aD6103743732B1AE97C5,0x1494ca1f11d487c2bbe4543e90080aeba4ba3c2b,0xbbbbca6a901c926f240b89eacb641d8aec7aeafd,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x0d4406736a8e336966f09811acb9e035bfd85a33,0x8d988831bb8118a043d59178067ae8812bc8e1bb,4478.62,1.1637235956048917,0,06-11-2021,18,LRC,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,0xbbbbca6a901c926f240b89eacb641d8aec7aeafd_06-11-2021,1.200767511479584,5377.781392262694,DPI
1034,0x2093e2aa3ba3416450f1e197e983757631cf298e53a01bde3ffd794c45d4125a,750000,295308,107196769858,1636165822,13560368,0x8d988831Bb8118a043d59178067aE8812Bc8E1BB,0x84cE03AE547330f61584aD6103743732B1AE97C5,0x1494ca1f11d487c2bbe4543e90080aeba4ba3c2b,0xa0246c9032bc3a600820415ae600c6388619a14d,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x0d4406736a8e336966f09811acb9e035bfd85a33,0x8d988831bb8118a043d59178067ae8812bc8e1bb,36.2,1.2961203774421999,0,06-11-2021,18,FARM,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,0xa0246c9032bc3a600820415ae600c6388619a14d_06-11-2021,165.8904118473809,6005.232908875189,DPI
1035,0x238a604e8b06bf95f428720f719b58f659c34dbd575aac239fbb4cb23cbbed9d,750000,303942,111000000000,1636165861,13560370,0x8d988831Bb8118a043d59178067aE8812Bc8E1BB,0x84cE03AE547330f61584aD6103743732B1AE97C5,0x1494ca1f11d487c2bbe4543e90080aeba4ba3c2b,0x2ba592f78db6436527729929aaf6c908497cb200,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xbfad1987608a38bfa0fe4c5510c1af834ae21379,0x8d988831bb8118a043d59178067ae8812bc8e1bb,65.83,1.336522133427506,0,06-11-2021,18,CREAM,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,0x2ba592f78db6436527729929aaf6c908497cb200_06-11-2021,92.82370440293569,6110.584460845256,DPI
1036,0xd2cfdf1c06d9c29dedfb5da3ef3e0a1a108019b441951014193f1890dd24ade9,750000,294834,114500000000,1636165884,13560371,0x8d988831Bb8118a043d59178067aE8812Bc8E1BB,0x84cE03AE547330f61584aD6103743732B1AE97C5,0x1494ca1f11d487c2bbe4543e90080aeba4ba3c2b,0xa3bed4e1c75d00fa6f4e5e6922db7261b5e9acd2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x0d4406736a8e336966f09811acb9e035bfd85a33,0x8d988831bb8118a043d59178067ae8812bc8e1bb,5171.82,1.1183285286562823,0,06-11-2021,18,MTA,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,0xa3bed4e1c75d00fa6f4e5e6922db7261b5e9acd2_06-11-2021,0.9884176536785039,5111.918189647559,DPI
1037,0x5ae77e31860ee4961214c541a8f240281edd272d22f25d702611bcf47083aa74,750000,379063,110000000000,1636165929,13560376,0x8d988831Bb8118a043d59178067aE8812Bc8E1BB,0x84cE03AE547330f61584aD6103743732B1AE97C5,0x1494ca1f11d487c2bbe4543e90080aeba4ba3c2b,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,0x480bc4791fb4b40ad171a706d73e36cb8954dd0c,0x8d988831bb8118a043d59178067ae8812bc8e1bb,71.0580889659468,12399.93,0,06-11-2021,18,WETH,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,18,UNI,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2_06-11-2021,4492.462074657988,319225.7697771892,DPI
1038,0x5e7901e6b883dbaa81583a9392d4d5027d6dda15460d3b1da3887183dee92062,750000,303264,109901848530,1636165948,13560377,0x8d988831Bb8118a043d59178067aE8812Bc8E1BB,0x84cE03AE547330f61584aD6103743732B1AE97C5,0x1494ca1f11d487c2bbe4543e90080aeba4ba3c2b,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xd291e7a03283640fdc51b121ac401383a46cc623,0xbfad1987608a38bfa0fe4c5510c1af834ae21379,0x8d988831bb8118a043d59178067ae8812bc8e1bb,48.423564259441925,5068.28,0,06-11-2021,18,WETH,0xd291e7a03283640fdc51b121ac401383a46cc623,18,RGT,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2_06-11-2021,4492.462074657988,217541.02595530686,DPI
1039,0x88660665f221b995fc8558a1791f724acf66207c6fb7260364f942113648fc36,750000,299835,104320113949,1636165981,13560381,0x8d988831Bb8118a043d59178067aE8812Bc8E1BB,0x84cE03AE547330f61584aD6103743732B1AE97C5,0x1494ca1f11d487c2bbe4543e90080aeba4ba3c2b,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x408e41876cccdc0f92210600ef50372656052a38,0xbfad1987608a38bfa0fe4c5510c1af834ae21379,0x8d988831bb8118a043d59178067ae8812bc8e1bb,16.595730750256575,76875.43,0,06-11-2021,18,WETH,0x408e41876cccdc0f92210600ef50372656052a38,18,REN,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2_06-11-2021,4492.462074657988,74555.69099676302,DPI
1040,0x70f4390a041deefe1a430265209431e83ab6da1f3a5d45546e3a31af0d881d53,750000,448927,103024019541,1636166006,13560384,0x8d988831Bb8118a043d59178067aE8812Bc8E1BB,0x84cE03AE547330f61584aD6103743732B1AE97C5,0x1494ca1f11d487c2bbe4543e90080aeba4ba3c2b,0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xbfad1987608a38bfa0fe4c5510c1af834ae21379,0x8d988831bb8118a043d59178067ae8812bc8e1bb,1245.0,88.87984051635884,0,06-11-2021,18,AAVE,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9_06-11-2021,328.2247241512439,408639.78156829864,DPI
1041,0x9720c5868008f14d998f772dab1da0d2feb9439556b879dad018da9b7d594e4c,750000,334228,118500000000,1636166090,13560388,0x8d988831Bb8118a043d59178067aE8812Bc8E1BB,0x84cE03AE547330f61584aD6103743732B1AE97C5,0x1494ca1f11d487c2bbe4543e90080aeba4ba3c2b,0xdefa4e8a7bcba345f687a2f1456f5edd9ce97202,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xe5bf6376959b4b1bc0812c466c30f683e0c7af09,0x8d988831bb8118a043d59178067ae8812bc8e1bb,44781.34,18.63487649587647,0,06-11-2021,18,KNC,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,0xdefa4e8a7bcba345f687a2f1456f5edd9ce97202_06-11-2021,1.9170676268777247,85848.85720220453,DPI
1042,0xb2c81ea6fc775c6322d9f5008a267b56abc61858353b87726f51b8f13bec3e6d,750000,296530,118314004877,1636166288,13560398,0x8d988831Bb8118a043d59178067aE8812Bc8E1BB,0x84cE03AE547330f61584aD6103743732B1AE97C5,0x1494ca1f11d487c2bbe4543e90080aeba4ba3c2b,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xbfad1987608a38bfa0fe4c5510c1af834ae21379,0x8d988831bb8118a043d59178067ae8812bc8e1bb,33.02,21.575287376947312,0,06-11-2021,18,MKR,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2_06-11-2021,2959.3872485852485,97718.96694828491,DPI
1043,0x33c3e0f520eed223774da6e0c7a2c2ba5c92be81b87b01b8cdcb1016014131c7,750000,359187,128102638884,1636166554,13560418,0x8d988831Bb8118a043d59178067aE8812Bc8E1BB,0x84cE03AE547330f61584aD6103743732B1AE97C5,0x1494ca1f11d487c2bbe4543e90080aeba4ba3c2b,0xc011a73ee8576fb46f5e1c5751ca3b9fe0af2a6f,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xbfad1987608a38bfa0fe4c5510c1af834ae21379,0x8d988831bb8118a043d59178067ae8812bc8e1bb,5064.96,11.432069788560273,0,06-11-2021,18,SNX,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,0xc011a73ee8576fb46f5e1c5751ca3b9fe0af2a6f_06-11-2021,10.409941333897224,52725.93645853609,DPI
1044,0x3ccaacc3b55c0dffe3be8916e72f7b5f19d0ecb08860d79cecc1e25fd30fabfa,776258,751380,121255102306,1636166618,13560422,0x8d988831Bb8118a043d59178067aE8812Bc8E1BB,0x84cE03AE547330f61584aD6103743732B1AE97C5,0x1494ca1f11d487c2bbe4543e90080aeba4ba3c2b,0xc00e94cb662c3520282e6f5717214004a7f26888,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x480bc4791fb4b40ad171a706d73e36cb8954dd0c,0x8d988831bb8118a043d59178067ae8812bc8e1bb,445.51,28.71355230049427,0,06-11-2021,18,COMP,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,0xc00e94cb662c3520282e6f5717214004a7f26888_06-11-2021,359.4414391052814,160134.75553579393,DPI
1045,0x9143e38f3d92719e4c89f781811603b413e5d2f19b8e04d21d4fe9a98540ca0b,750000,560734,112229939879,1636166647,13560425,0x8d988831Bb8118a043d59178067aE8812Bc8E1BB,0x84cE03AE547330f61584aD6103743732B1AE97C5,0x1494ca1f11d487c2bbe4543e90080aeba4ba3c2b,0xba100000625a3754423978a60c9317c58a424e3d,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x031a90be7f519af6f49c8cbaaa44e4ff806bea30,0x8d988831bb8118a043d59178067ae8812bc8e1bb,716.3,4.239524239876462,0,06-11-2021,18,BAL,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,0xba100000625a3754423978a60c9317c58a424e3d_06-11-2021,27.07739284198392,19395.53649271308,DPI
1046,0xf67445ddc23669db6173fc0a25b5dc9259761b6201365c283579e052a5f06061,750000,292582,117321939110,1636166732,13560431,0x8d988831Bb8118a043d59178067aE8812Bc8E1BB,0x84cE03AE547330f61584aD6103743732B1AE97C5,0x1494ca1f11d487c2bbe4543e90080aeba4ba3c2b,0xbbbbca6a901c926f240b89eacb641d8aec7aeafd,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x0d4406736a8e336966f09811acb9e035bfd85a33,0x8d988831bb8118a043d59178067ae8812bc8e1bb,4478.62,1.2100472846752244,0,06-11-2021,18,LRC,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,0xbbbbca6a901c926f240b89eacb641d8aec7aeafd_06-11-2021,1.200767511479584,5377.781392262694,DPI
1047,0x0e0c6390c11040ea11ff7ab504053827fd07a1026c8adb800f16f49ee7e135a6,750000,295308,117642065549,1636166794,13560434,0x8d988831Bb8118a043d59178067aE8812Bc8E1BB,0x84cE03AE547330f61584aD6103743732B1AE97C5,0x1494ca1f11d487c2bbe4543e90080aeba4ba3c2b,0xa0246c9032bc3a600820415ae600c6388619a14d,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x0d4406736a8e336966f09811acb9e035bfd85a33,0x8d988831bb8118a043d59178067ae8812bc8e1bb,36.2,1.3146789938842467,0,06-11-2021,18,FARM,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,0xa0246c9032bc3a600820415ae600c6388619a14d_06-11-2021,165.8904118473809,6005.232908875189,DPI
1048,0xd82445a9e88f0c84829a79326755d26dc5b89cf189b19e2ec20270858a9bcec6,750000,303942,124830862339,1636166842,13560437,0x8d988831Bb8118a043d59178067aE8812Bc8E1BB,0x84cE03AE547330f61584aD6103743732B1AE97C5,0x1494ca1f11d487c2bbe4543e90080aeba4ba3c2b,0x2ba592f78db6436527729929aaf6c908497cb200,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xbfad1987608a38bfa0fe4c5510c1af834ae21379,0x8d988831bb8118a043d59178067ae8812bc8e1bb,65.83,1.3378733335065485,0,06-11-2021,18,CREAM,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,0x2ba592f78db6436527729929aaf6c908497cb200_06-11-2021,92.82370440293569,6110.584460845256,DPI
1049,0xd00d1a7317f889d9c206661aecbce20f2c47038de5dc2a338ddfc59f62826f1b,750000,294834,115056528570,1636166850,13560439,0x8d988831Bb8118a043d59178067aE8812Bc8E1BB,0x84cE03AE547330f61584aD6103743732B1AE97C5,0x1494ca1f11d487c2bbe4543e90080aeba4ba3c2b,0xa3bed4e1c75d00fa6f4e5e6922db7261b5e9acd2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x0d4406736a8e336966f09811acb9e035bfd85a33,0x8d988831bb8118a043d59178067ae8812bc8e1bb,5171.82,1.128135913952733,0,06-11-2021,18,MTA,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,0xa3bed4e1c75d00fa6f4e5e6922db7261b5e9acd2_06-11-2021,0.9884176536785039,5111.918189647559,DPI
1050,0xc30d1669551989cba5eb1b45358417bf35b6114322d39b33cf22a8fa37bd1471,750000,379049,101700727336,1636166869,13560442,0x8d988831Bb8118a043d59178067aE8812Bc8E1BB,0x84cE03AE547330f61584aD6103743732B1AE97C5,0x1494ca1f11d487c2bbe4543e90080aeba4ba3c2b,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,0x480bc4791fb4b40ad171a706d73e36cb8954dd0c,0x8d988831bb8118a043d59178067ae8812bc8e1bb,71.07218003161145,12399.93,0,06-11-2021,18,WETH,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,18,UNI,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2_06-11-2021,4492.462074657988,319289.07335527916,DPI
1051,0x9249efa3e67a5d6a537af702640394cf0587b0a56a18f165c43b53838a6e13a9,750000,313824,121119881103,1636166939,13560445,0x8d988831Bb8118a043d59178067aE8812Bc8E1BB,0x84cE03AE547330f61584aD6103743732B1AE97C5,0x1494ca1f11d487c2bbe4543e90080aeba4ba3c2b,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xd291e7a03283640fdc51b121ac401383a46cc623,0xbfad1987608a38bfa0fe4c5510c1af834ae21379,0x8d988831bb8118a043d59178067ae8812bc8e1bb,49.31433807395224,5068.28,0,06-11-2021,18,WETH,0xd291e7a03283640fdc51b121ac401383a46cc623,18,RGT,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2_06-11-2021,4492.462074657988,221542.7935340929,DPI
