,txHash,gasLimit,gasUsed,gasPrice,timestamp,blockNumber,from,to,_setToken,_sellComponent,_buyComponent,_exchangeAdapter,_executor,_netAmountSold,_netAmountReceived,_protocolFee,datetime
1242,0xbe149f67a7d705fccc7da0f37d85b27eb5466b1a26707ece1ff0a29087886975,750000,303254,94000000000,1638518650,13732444,0x8d988831Bb8118a043d59178067aE8812Bc8E1BB,0x84cE03AE547330f61584aD6103743732B1AE97C5,0x72e364f2abdc788b7e918bc238b21f109cd634d7,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xfca59cd816ab1ead66534d82bc21e7515ce441cf,0x480bc4791fb4b40ad171a706d73e36cb8954dd0c,0x8d988831bb8118a043d59178067ae8812bc8e1bb,911492094489859430,194377133504410578476,0,2021-12-03 08:04:10.000
1243,0xfc4465296d477e9ff128403bb06cdbc9c3fc2f90ad3a6d294cdaa1729a5efe22,750000,289444,91672883537,1638518792,13732452,0x8d988831Bb8118a043d59178067aE8812Bc8E1BB,0x84cE03AE547330f61584aD6103743732B1AE97C5,0x72e364f2abdc788b7e918bc238b21f109cd634d7,0x0f5d2fb29fb7d3cfee444a200298f468908cc942,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xbfad1987608a38bfa0fe4c5510c1af834ae21379,0x8d988831bb8118a043d59178067ae8812bc8e1bb,13456220000000000000000,12528062370481790999,0,2021-12-03 08:06:32.000
1244,0x00d358033a3e36e1548d772fdae2b7cccbfb7cc946f21b5c42355580f12f64e1,750000,298227,89820401468,1638519817,13732511,0x8d988831Bb8118a043d59178067aE8812Bc8E1BB,0x84cE03AE547330f61584aD6103743732B1AE97C5,0x72e364f2abdc788b7e918bc238b21f109cd634d7,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x18aaa7115705e8be94bffebde57af9bfc265b998,0x0d4406736a8e336966f09811acb9e035bfd85a33,0x8d988831bb8118a043d59178067ae8812bc8e1bb,7391233891108750238,14438080000000000000000,0,2021-12-03 08:23:37.000
1245,0x20234050f1e2f3756d7f4cb36a0d41892a46e2e599cb42a3e161ad8c9d24a87b,750000,289444,83315167083,1638519999,13732525,0x8d988831Bb8118a043d59178067aE8812Bc8E1BB,0x84cE03AE547330f61584aD6103743732B1AE97C5,0x72e364f2abdc788b7e918bc238b21f109cd634d7,0x0f5d2fb29fb7d3cfee444a200298f468908cc942,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xbfad1987608a38bfa0fe4c5510c1af834ae21379,0x8d988831bb8118a043d59178067ae8812bc8e1bb,13456220000000000000000,12521457320308960591,0,2021-12-03 08:26:39.000
1246,0x7ecfb86ef4aa66050b0b3add772e198d89e199117af1d29eaee563eb8cd1a842,750000,298227,95907764660,1638520921,13732588,0x8d988831Bb8118a043d59178067aE8812Bc8E1BB,0x84cE03AE547330f61584aD6103743732B1AE97C5,0x72e364f2abdc788b7e918bc238b21f109cd634d7,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x18aaa7115705e8be94bffebde57af9bfc265b998,0x0d4406736a8e336966f09811acb9e035bfd85a33,0x8d988831bb8118a043d59178067ae8812bc8e1bb,7381638658874795770,14438080000000000000000,0,2021-12-03 08:42:01.000
1247,0xc796a6cd2f5eaa9cbdf78d55dadb43e6d9d5f82c5da79343d4661615596116b2,750000,289444,90083128137,1638521116,13732604,0x8d988831Bb8118a043d59178067aE8812Bc8E1BB,0x84cE03AE547330f61584aD6103743732B1AE97C5,0x72e364f2abdc788b7e918bc238b21f109cd634d7,0x0f5d2fb29fb7d3cfee444a200298f468908cc942,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xbfad1987608a38bfa0fe4c5510c1af834ae21379,0x8d988831bb8118a043d59178067ae8812bc8e1bb,13456220000000000000000,12414775383019653311,0,2021-12-03 08:45:16.000
1248,0x95a4c71a36ed29a9e4e1a46fe273ba33d84cdab3e48a30e757fa7dac74647a69,750000,332663,94000000000,1638521220,13732615,0x8d988831Bb8118a043d59178067aE8812Bc8E1BB,0x84cE03AE547330f61584aD6103743732B1AE97C5,0x72e364f2abdc788b7e918bc238b21f109cd634d7,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xbb0e17ef65f82ab018d8edd776e8dd940327b28b,0x480bc4791fb4b40ad171a706d73e36cb8954dd0c,0x8d988831bb8118a043d59178067ae8812bc8e1bb,28822334512316267808,941090000000000000000,0,2021-12-03 08:47:00.000
1249,0x61657f6f0a1617d1a50d7ece710be50c56c74a0e4da6eee2b15aa7690896c9d3,750000,289444,93512405429,1638522247,13732688,0x8d988831Bb8118a043d59178067aE8812Bc8E1BB,0x84cE03AE547330f61584aD6103743732B1AE97C5,0x72e364f2abdc788b7e918bc238b21f109cd634d7,0x0f5d2fb29fb7d3cfee444a200298f468908cc942,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xbfad1987608a38bfa0fe4c5510c1af834ae21379,0x8d988831bb8118a043d59178067ae8812bc8e1bb,13456220000000000000000,12484220915322365830,0,2021-12-03 09:04:07.000
1250,0x4edbf00caa4542bcce87c60ddf5f0d284dc500a95f5cca94b552c4e1ca13691a,750000,298227,99000000000,1638522289,13732692,0x8d988831Bb8118a043d59178067aE8812Bc8E1BB,0x84cE03AE547330f61584aD6103743732B1AE97C5,0x72e364f2abdc788b7e918bc238b21f109cd634d7,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x18aaa7115705e8be94bffebde57af9bfc265b998,0x0d4406736a8e336966f09811acb9e035bfd85a33,0x8d988831bb8118a043d59178067ae8812bc8e1bb,7339600820560785905,14438080000000000000000,0,2021-12-03 09:04:49.000
1251,0x5b118ea43a99e48a7b3189497462afd74a7cddc8d937facbff696b4976af74a5,750000,298227,89994970649,1638523611,13732784,0x8d988831Bb8118a043d59178067aE8812Bc8E1BB,0x84cE03AE547330f61584aD6103743732B1AE97C5,0x72e364f2abdc788b7e918bc238b21f109cd634d7,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x18aaa7115705e8be94bffebde57af9bfc265b998,0x0d4406736a8e336966f09811acb9e035bfd85a33,0x8d988831bb8118a043d59178067ae8812bc8e1bb,7374533316581829382,14438080000000000000000,0,2021-12-03 09:26:51.000
1252,0x899b25b909b4de64d4d3fc046e2de699e0e3e220a307bcea0b26b2c101c49b0e,750000,289444,92854671200,1638523827,13732804,0x8d988831Bb8118a043d59178067aE8812Bc8E1BB,0x84cE03AE547330f61584aD6103743732B1AE97C5,0x72e364f2abdc788b7e918bc238b21f109cd634d7,0x0f5d2fb29fb7d3cfee444a200298f468908cc942,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xbfad1987608a38bfa0fe4c5510c1af834ae21379,0x8d988831bb8118a043d59178067ae8812bc8e1bb,13456220000000000000000,12473606024148108103,0,2021-12-03 09:30:27.000
1253,0x779b2f658911c032d5ee3b31eff6335261bdd4c25a68303ad89edac86945d718,750000,298227,87000000000,1638524611,13732856,0x8d988831Bb8118a043d59178067aE8812Bc8E1BB,0x84cE03AE547330f61584aD6103743732B1AE97C5,0x72e364f2abdc788b7e918bc238b21f109cd634d7,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x18aaa7115705e8be94bffebde57af9bfc265b998,0x0d4406736a8e336966f09811acb9e035bfd85a33,0x8d988831bb8118a043d59178067ae8812bc8e1bb,7364875829315899641,14438080000000000000000,0,2021-12-03 09:43:31.000
1254,0xde80668e66a64b2057e34f489d799f1cf2a10456d13495ae390d0f64e5e7ef60,750000,289444,93100767637,1638525148,13732890,0x8d988831Bb8118a043d59178067aE8812Bc8E1BB,0x84cE03AE547330f61584aD6103743732B1AE97C5,0x72e364f2abdc788b7e918bc238b21f109cd634d7,0x0f5d2fb29fb7d3cfee444a200298f468908cc942,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xbfad1987608a38bfa0fe4c5510c1af834ae21379,0x8d988831bb8118a043d59178067ae8812bc8e1bb,13456220000000000000000,12480975876307146585,0,2021-12-03 09:52:28.000
1255,0x99e409425cf2603ceac246d6b1aefb75e54a683452bcdf9731429066a90b5988,750000,298227,85000000000,1638525540,13732930,0x8d988831Bb8118a043d59178067aE8812Bc8E1BB,0x84cE03AE547330f61584aD6103743732B1AE97C5,0x72e364f2abdc788b7e918bc238b21f109cd634d7,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x18aaa7115705e8be94bffebde57af9bfc265b998,0x0d4406736a8e336966f09811acb9e035bfd85a33,0x8d988831bb8118a043d59178067ae8812bc8e1bb,7351311387293006134,14438080000000000000000,0,2021-12-03 09:59:00.000
1256,0x5749f5f9790b3d3470caf6448201d849332b53986860db8034ba0eed37ba79d7,750000,289444,65972669782,1638526064,13732978,0x8d988831Bb8118a043d59178067aE8812Bc8E1BB,0x84cE03AE547330f61584aD6103743732B1AE97C5,0x72e364f2abdc788b7e918bc238b21f109cd634d7,0x0f5d2fb29fb7d3cfee444a200298f468908cc942,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xbfad1987608a38bfa0fe4c5510c1af834ae21379,0x8d988831bb8118a043d59178067ae8812bc8e1bb,13456220000000000000000,12528918383417836292,0,2021-12-03 10:07:44.000
1257,0x3e1544aa337aefd494cc423d0b9c6b03098cc6a64440b8fa7455163f6960f4a6,750000,298227,77671868343,1638526470,13733007,0x8d988831Bb8118a043d59178067aE8812Bc8E1BB,0x84cE03AE547330f61584aD6103743732B1AE97C5,0x72e364f2abdc788b7e918bc238b21f109cd634d7,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x18aaa7115705e8be94bffebde57af9bfc265b998,0x0d4406736a8e336966f09811acb9e035bfd85a33,0x8d988831bb8118a043d59178067ae8812bc8e1bb,7341699848749413625,14438080000000000000000,0,2021-12-03 10:14:30.000
1258,0x3231b7acd4f285d43fa0517de27ea336d3ddb705e0fad673593597c44771cdf5,750000,289444,82953276128,1638526985,13733045,0x8d988831Bb8118a043d59178067aE8812Bc8E1BB,0x84cE03AE547330f61584aD6103743732B1AE97C5,0x72e364f2abdc788b7e918bc238b21f109cd634d7,0x0f5d2fb29fb7d3cfee444a200298f468908cc942,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xbfad1987608a38bfa0fe4c5510c1af834ae21379,0x8d988831bb8118a043d59178067ae8812bc8e1bb,13456220000000000000000,12499995327309172305,0,2021-12-03 10:23:05.000
1259,0x477a92f3795c921e1e4be17d26fcb012e600b17c86d6d28f84f0e2c8c4a4fcd1,750000,303025,76321160116,1638527053,13733049,0x8d988831Bb8118a043d59178067aE8812Bc8E1BB,0x84cE03AE547330f61584aD6103743732B1AE97C5,0x72e364f2abdc788b7e918bc238b21f109cd634d7,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xbb0e17ef65f82ab018d8edd776e8dd940327b28b,0x480bc4791fb4b40ad171a706d73e36cb8954dd0c,0x8d988831bb8118a043d59178067ae8812bc8e1bb,29002677473413815898,941090000000000000000,0,2021-12-03 10:24:13.000
1260,0xbcffd4c880efc8cab5cfa3965b69a0317617d24d73aa9e55f40bc5068642900b,750000,289444,81000000000,1638527910,13733128,0x8d988831Bb8118a043d59178067aE8812Bc8E1BB,0x84cE03AE547330f61584aD6103743732B1AE97C5,0x72e364f2abdc788b7e918bc238b21f109cd634d7,0x0f5d2fb29fb7d3cfee444a200298f468908cc942,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xbfad1987608a38bfa0fe4c5510c1af834ae21379,0x8d988831bb8118a043d59178067ae8812bc8e1bb,13456220000000000000000,12488283765783468090,0,2021-12-03 10:38:30.000
1261,0x7d3049516d391e58e1305d7e6f5e7a955730fb7edd18702d5a1b578d3b63c653,750000,298227,92909278242,1638527970,13733130,0x8d988831Bb8118a043d59178067aE8812Bc8E1BB,0x84cE03AE547330f61584aD6103743732B1AE97C5,0x72e364f2abdc788b7e918bc238b21f109cd634d7,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x18aaa7115705e8be94bffebde57af9bfc265b998,0x0d4406736a8e336966f09811acb9e035bfd85a33,0x8d988831bb8118a043d59178067ae8812bc8e1bb,7382076157771270440,14438080000000000000000,0,2021-12-03 10:39:30.000
1262,0xff4f47a8226d78fbe4ab5f08f68cdd7a7fd6345496d70149ed611a967efbdadf,750000,289444,79380012308,1638528863,13733203,0x8d988831Bb8118a043d59178067aE8812Bc8E1BB,0x84cE03AE547330f61584aD6103743732B1AE97C5,0x72e364f2abdc788b7e918bc238b21f109cd634d7,0x0f5d2fb29fb7d3cfee444a200298f468908cc942,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xbfad1987608a38bfa0fe4c5510c1af834ae21379,0x8d988831bb8118a043d59178067ae8812bc8e1bb,13456220000000000000000,12512832104983790512,0,2021-12-03 10:54:23.000
1263,0xeb202b17313e4f72dcc945174ac8366d1874b0591a72f8b610d7089b64ebcb9b,750000,298227,83552692561,1638528912,13733207,0x8d988831Bb8118a043d59178067aE8812Bc8E1BB,0x84cE03AE547330f61584aD6103743732B1AE97C5,0x72e364f2abdc788b7e918bc238b21f109cd634d7,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x18aaa7115705e8be94bffebde57af9bfc265b998,0x0d4406736a8e336966f09811acb9e035bfd85a33,0x8d988831bb8118a043d59178067ae8812bc8e1bb,7423570051742360150,14438080000000000000000,0,2021-12-03 10:55:12.000
1264,0x1591f903d308263450d2fe7c710bf6997253a8bcdd54fbc069c0598c4c0a1e94,750000,298240,89559645181,1638529833,13733280,0x8d988831Bb8118a043d59178067aE8812Bc8E1BB,0x84cE03AE547330f61584aD6103743732B1AE97C5,0x72e364f2abdc788b7e918bc238b21f109cd634d7,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x18aaa7115705e8be94bffebde57af9bfc265b998,0x0d4406736a8e336966f09811acb9e035bfd85a33,0x8d988831bb8118a043d59178067ae8812bc8e1bb,3597148235577529799,6979505321613719161238,0,2021-12-03 11:10:33.000
1265,0xd33a4f6e9fdb67b8a42bd9501902c5435ed502fa48e38c4ca8e59a4bed724303,750000,289457,69000000000,1638529874,13733286,0x8d988831Bb8118a043d59178067aE8812Bc8E1BB,0x84cE03AE547330f61584aD6103743732B1AE97C5,0x72e364f2abdc788b7e918bc238b21f109cd634d7,0x0f5d2fb29fb7d3cfee444a200298f468908cc942,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xbfad1987608a38bfa0fe4c5510c1af834ae21379,0x8d988831bb8118a043d59178067ae8812bc8e1bb,1043572902070321714610,977264901296397901,0,2021-12-03 11:11:14.000
1266,0xa9c5ce117217209b3a2ea34793c1bac66c32808336a419ab42d35bf5bf379f69,750000,463967,81736438263,1638529930,13733289,0x8d988831Bb8118a043d59178067aE8812Bc8E1BB,0x84cE03AE547330f61584aD6103743732B1AE97C5,0x72e364f2abdc788b7e918bc238b21f109cd634d7,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xbb0e17ef65f82ab018d8edd776e8dd940327b28b,0x480bc4791fb4b40ad171a706d73e36cb8954dd0c,0x8d988831bb8118a043d59178067ae8812bc8e1bb,8468048849120686049,276125453185580106505,0,2021-12-03 11:12:10.000
1267,0x263b31de22ffc190cf38b8c8be8a83d1984b4d66fc3464effa2dba1f11bc3c64,750000,348209,93000000000,1638565689,13735846,0x8d988831Bb8118a043d59178067aE8812Bc8E1BB,0x84cE03AE547330f61584aD6103743732B1AE97C5,0x1494ca1f11d487c2bbe4543e90080aeba4ba3c2b,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xbfad1987608a38bfa0fe4c5510c1af834ae21379,0x8d988831bb8118a043d59178067ae8812bc8e1bb,32970000000000000000,21410361471572176301,0,2021-12-03 21:08:09.000
1268,0x5a96a8466ce60c6c4cc993844f4a33146facd7075a190b9dda0416430eaadfcf,1068884,936106,96678269458,1638565746,13735853,0x8d988831Bb8118a043d59178067aE8812Bc8E1BB,0x84cE03AE547330f61584aD6103743732B1AE97C5,0x1494ca1f11d487c2bbe4543e90080aeba4ba3c2b,0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x031a90be7f519af6f49c8cbaaa44e4ff806bea30,0x8d988831bb8118a043d59178067ae8812bc8e1bb,2201510807970800001223,117286431095369080145,0,2021-12-03 21:09:06.000
1269,0x8ac46370dc4569d9fbb4de473bd349979dbecbbbd58c8f52b45968ff4d32a407,750000,296335,90000000000,1638566588,13735915,0x8d988831Bb8118a043d59178067aE8812Bc8E1BB,0x84cE03AE547330f61584aD6103743732B1AE97C5,0x1494ca1f11d487c2bbe4543e90080aeba4ba3c2b,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xbfad1987608a38bfa0fe4c5510c1af834ae21379,0x8d988831bb8118a043d59178067ae8812bc8e1bb,21508260000000000000000,34763859954082928446,0,2021-12-03 21:23:08.000
1270,0x010098dd0d120ee99a623bfdbe2162b6201354d1fc2e3e90891b47275b49918c,750000,335381,75874097287,1638566622,13735920,0x8d988831Bb8118a043d59178067aE8812Bc8E1BB,0x84cE03AE547330f61584aD6103743732B1AE97C5,0x1494ca1f11d487c2bbe4543e90080aeba4ba3c2b,0xc00e94cb662c3520282e6f5717214004a7f26888,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xbfad1987608a38bfa0fe4c5510c1af834ae21379,0x8d988831bb8118a043d59178067ae8812bc8e1bb,280000000000000000000,16799885740074743367,0,2021-12-03 21:23:42.000
1271,0x2eb24fa1c853dab4c7b46115979325dd4855433e7c6df7c65b57832c33e5b776,750000,294966,90907105212,1638566651,13735921,0x8d988831Bb8118a043d59178067aE8812Bc8E1BB,0x84cE03AE547330f61584aD6103743732B1AE97C5,0x1494ca1f11d487c2bbe4543e90080aeba4ba3c2b,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xbfad1987608a38bfa0fe4c5510c1af834ae21379,0x8d988831bb8118a043d59178067ae8812bc8e1bb,1910000000000000000,12393329493142140061,0,2021-12-03 21:24:11.000
1272,0xd9e16ec9ab389c49b92213187a5f9a28552eb4c2394e2fee973e8630bd3417b0,750000,296359,83429533051,1638566758,13735933,0x8d988831Bb8118a043d59178067aE8812Bc8E1BB,0x84cE03AE547330f61584aD6103743732B1AE97C5,0x1494ca1f11d487c2bbe4543e90080aeba4ba3c2b,0x408e41876cccdc0f92210600ef50372656052a38,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xbfad1987608a38bfa0fe4c5510c1af834ae21379,0x8d988831bb8118a043d59178067ae8812bc8e1bb,35285860000000000000000,7016726063366558359,0,2021-12-03 21:25:58.000
1273,0xb5aec332dd34c3d5bf5754c996f651e1418beb0e8b9406dae878e9cfe1b744dd,750000,303302,82400300723,1638566807,13735939,0x8d988831Bb8118a043d59178067aE8812Bc8E1BB,0x84cE03AE547330f61584aD6103743732B1AE97C5,0x1494ca1f11d487c2bbe4543e90080aeba4ba3c2b,0x2ba592f78db6436527729929aaf6c908497cb200,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xbfad1987608a38bfa0fe4c5510c1af834ae21379,0x8d988831bb8118a043d59178067ae8812bc8e1bb,299270000000000000000,2274987299639472959,0,2021-12-03 21:26:47.000
1274,0xcebdac3685982625658190d2938b8a36b4e08f93f17321ad433e5667cdea33f6,750000,563237,94260029045,1638566854,13735942,0x8d988831Bb8118a043d59178067aE8812Bc8E1BB,0x84cE03AE547330f61584aD6103743732B1AE97C5,0x1494ca1f11d487c2bbe4543e90080aeba4ba3c2b,0xba100000625a3754423978a60c9317c58a424e3d,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x031a90be7f519af6f49c8cbaaa44e4ff806bea30,0x8d988831bb8118a043d59178067ae8812bc8e1bb,2889926207147533758837,12737659623845609576,0,2021-12-03 21:27:34.000
1275,0x29827d7df141113f731eea7f57222f2d4f4ce621040fc33be04cc5d844ba64f4,750000,335388,90525027134,1638566877,13735945,0x8d988831Bb8118a043d59178067aE8812Bc8E1BB,0x84cE03AE547330f61584aD6103743732B1AE97C5,0x1494ca1f11d487c2bbe4543e90080aeba4ba3c2b,0xdefa4e8a7bcba345f687a2f1456f5edd9ce97202,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xe5bf6376959b4b1bc0812c466c30f683e0c7af09,0x8d988831bb8118a043d59178067ae8812bc8e1bb,19872030000000000000000,8171405927866357306,0,2021-12-03 21:27:57.000
1276,0xe14a7b3e0db73b78228639e5225c528013c4636a3ffc1ec314aea1584888be31,750000,323984,98426223613,1638570986,13736243,0x8d988831Bb8118a043d59178067aE8812Bc8E1BB,0x84cE03AE547330f61584aD6103743732B1AE97C5,0x1494ca1f11d487c2bbe4543e90080aeba4ba3c2b,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x480bc4791fb4b40ad171a706d73e36cb8954dd0c,0x8d988831bb8118a043d59178067ae8812bc8e1bb,4802250575675714590799,4511019709786468581,0,2021-12-03 22:36:26.000
1277,0x279150c5455adea25b2c7974fb07b981c2972d05ca945660f05058e79cceddbe,750000,294847,94500000000,1638571047,13736253,0x8d988831Bb8118a043d59178067aE8812Bc8E1BB,0x84cE03AE547330f61584aD6103743732B1AE97C5,0x1494ca1f11d487c2bbe4543e90080aeba4ba3c2b,0xa3bed4e1c75d00fa6f4e5e6922db7261b5e9acd2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x0d4406736a8e336966f09811acb9e035bfd85a33,0x8d988831bb8118a043d59178067ae8812bc8e1bb,7627779817482786798857,2051627369738306540,0,2021-12-03 22:37:27.000
1278,0x8df4fea49e5aae0180172b867a394ef2f8b5ce5a295e0b2df829ca575e3847fd,750000,295321,96000000000,1638571077,13736255,0x8d988831Bb8118a043d59178067aE8812Bc8E1BB,0x84cE03AE547330f61584aD6103743732B1AE97C5,0x1494ca1f11d487c2bbe4543e90080aeba4ba3c2b,0xa0246c9032bc3a600820415ae600c6388619a14d,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x0d4406736a8e336966f09811acb9e035bfd85a33,0x8d988831bb8118a043d59178067ae8812bc8e1bb,32993677713092781800,901026189424756635,0,2021-12-03 22:37:57.000
1279,0x8f338addc1b205e7e1ce0da02035d31985721fd92a3748f5cc5e1310774d4c08,750000,425848,100000000000,1638571237,13736266,0x8d988831Bb8118a043d59178067aE8812Bc8E1BB,0x84cE03AE547330f61584aD6103743732B1AE97C5,0x1494ca1f11d487c2bbe4543e90080aeba4ba3c2b,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,0x480bc4791fb4b40ad171a706d73e36cb8954dd0c,0x8d988831bb8118a043d59178067ae8812bc8e1bb,52657930260766277959,11007630000000000000000,0,2021-12-03 22:40:37.000
1280,0x6981298d71f8807ab1e0167eef322b479874dbe48474d1b47c900a8cf1719bc7,750000,372202,97420958615,1638571272,13736268,0x8d988831Bb8118a043d59178067aE8812Bc8E1BB,0x84cE03AE547330f61584aD6103743732B1AE97C5,0x1494ca1f11d487c2bbe4543e90080aeba4ba3c2b,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xc011a73ee8576fb46f5e1c5751ca3b9fe0af2a6f,0xbfad1987608a38bfa0fe4c5510c1af834ae21379,0x8d988831bb8118a043d59178067ae8812bc8e1bb,3535396152334767715,2113850000000000000000,0,2021-12-03 22:41:12.000
1281,0x32d01b2bfce9114cef631b42427b294d51fb497f55a8f7b0d2b2fb6a0e684778,750000,313812,92382711086,1638571295,13736271,0x8d988831Bb8118a043d59178067aE8812Bc8E1BB,0x84cE03AE547330f61584aD6103743732B1AE97C5,0x1494ca1f11d487c2bbe4543e90080aeba4ba3c2b,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xd291e7a03283640fdc51b121ac401383a46cc623,0xbfad1987608a38bfa0fe4c5510c1af834ae21379,0x8d988831bb8118a043d59178067ae8812bc8e1bb,15953933101301317021,2816210000000000000000,0,2021-12-03 22:41:35.000
1282,0x7237c5580528ddd19dead9292987c47b1c0e89c49f687aefad0e88c54de99431,750000,302627,97879610886,1638573809,13736456,0x8d988831Bb8118a043d59178067aE8812Bc8E1BB,0x84cE03AE547330f61584aD6103743732B1AE97C5,0x1494ca1f11d487c2bbe4543e90080aeba4ba3c2b,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x1b40183efb4dd766f11bda7a7c3ad8982e998421,0x0d4406736a8e336966f09811acb9e035bfd85a33,0x8d988831bb8118a043d59178067ae8812bc8e1bb,4069475733577306821,3572725289651793426299,0,2021-12-03 23:23:29.000
1283,0xd724c1000db59677b52faf3199864594c74baf4d15a1379bc8cf070c943feb83,750000,306780,99000000000,1638573852,13736459,0x8d988831Bb8118a043d59178067aE8812Bc8E1BB,0x84cE03AE547330f61584aD6103743732B1AE97C5,0x1494ca1f11d487c2bbe4543e90080aeba4ba3c2b,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xbbbbca6a901c926f240b89eacb641d8aec7aeafd,0x480bc4791fb4b40ad171a706d73e36cb8954dd0c,0x8d988831bb8118a043d59178067ae8812bc8e1bb,2141322585026362772,3751005972733205441687,0,2021-12-03 23:24:12.000
1284,0xe6364445177a405f2ea4e2931acea02def128bfdb36b6a769d64dc71098f5f76,750000,296530,82101779484,1638574115,13736484,0x8d988831Bb8118a043d59178067aE8812Bc8E1BB,0x84cE03AE547330f61584aD6103743732B1AE97C5,0x1494ca1f11d487c2bbe4543e90080aeba4ba3c2b,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xbfad1987608a38bfa0fe4c5510c1af834ae21379,0x8d988831bb8118a043d59178067ae8812bc8e1bb,32970000000000000000,21412282080503702499,0,2021-12-03 23:28:35.000
1285,0x025481a59abdef0e1cd62ea3a50d58b33bdc9df62eee8a2358e209d88b8ef702,750000,296335,80831574186,1638574208,13736492,0x8d988831Bb8118a043d59178067aE8812Bc8E1BB,0x84cE03AE547330f61584aD6103743732B1AE97C5,0x1494ca1f11d487c2bbe4543e90080aeba4ba3c2b,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xbfad1987608a38bfa0fe4c5510c1af834ae21379,0x8d988831bb8118a043d59178067ae8812bc8e1bb,21508260000000000000000,34831458565232427949,0,2021-12-03 23:30:08.000
1286,0xafdb58302e08c1238bc4f0e999a58b864e92865a618b4a823b01d410a257d18e,750000,335381,95158623460,1638574298,13736496,0x8d988831Bb8118a043d59178067aE8812Bc8E1BB,0x84cE03AE547330f61584aD6103743732B1AE97C5,0x1494ca1f11d487c2bbe4543e90080aeba4ba3c2b,0xc00e94cb662c3520282e6f5717214004a7f26888,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xbfad1987608a38bfa0fe4c5510c1af834ae21379,0x8d988831bb8118a043d59178067ae8812bc8e1bb,280000000000000000000,16827227012317501927,0,2021-12-03 23:31:38.000
