,Unnamed: 0.1,Unnamed: 0,txHash,_borrower,_token,amount,fee,gasLimit,gasUsed,gasPrice,timestamp,blockNumber,from,to,poolVersion,_tokenSymbol,_tokenDecimals,address,name,type,datetime,mark_x,nominalAmountBorrowed, dollarAmountBorrowed ,feeDecoded,borrowedAsset,transferSize,borrowedAssetSymbol,pnl,mark_y,overBorrowed,transfersRecordedInBorrowedAsset
188,13383,3441,0x029daa759f09e21e045099efa090da472a981952a64f23e0194daae16b4740ad,0x3d71d79c224998e608d03c5ec9b405e7a38505f0,0x6b175474e89094c44da98b954eedeac495271d0f,0x00000000000000000000ce87e7dcf55680000000,0x000000000000000000000000023f9a97198c8fa6,905079,483916,1.07708E+11,1629912800,13095841,0xea97BE92160121A4EE95A1BE3Fd61c7E663596D9,0x3D71d79C224998E608d03C5Ec9B405E7a38505F0,v4,DAI,18,0x3d71d79c224998e608d03c5ec9b405e7a38505f0,ninja,activeTakerAddresses,33:20.0,1,975314.5134,975314.5134,0.162018085,0x6b175474e89094c44da98b954eedeac495271d0f,"[0.1620180853680086, 975314.5134195673, 975314.5134195673, 975314.6754376526, 976934.6942732473]",DAI,1620.180854,1,FALSE,5
189,13384,3442,0x6fc4eebc02805047d08da7341b96559c5d321d90a031c9730d6308733184cb7e,0x3d71d79c224998e608d03c5ec9b405e7a38505f0,0x6b175474e89094c44da98b954eedeac495271d0f,0x00000000000000000000acacaefc2e7430000000,0x00000000000000000000000001c223589f51e18a,905079,483898,1.05375E+11,1629912823,13095842,0xFf80D0aba54b1b89547E029A76Fe93e7807d8eE7,0x3D71d79C224998E608d03C5Ec9B405E7a38505F0,v4,DAI,18,0x3d71d79c224998e608d03c5ec9b405e7a38505f0,ninja,activeTakerAddresses,33:43.0,1,815432.484,815432.484,0.126702603,0x6b175474e89094c44da98b954eedeac495271d0f,"[0.12670260305683292, 815432.4840383903, 815432.4840383903, 815432.6107409934, 816699.5100689586]",DAI,1267.026031,1,FALSE,5
190,13385,3443,0x8aafa4cc7d8beec8a56674b6d262a9d53717fcdcdee76ea30ee4b725232c1b81,0x3d71d79c224998e608d03c5ec9b405e7a38505f0,0x6b175474e89094c44da98b954eedeac495271d0f,0x000000000000000000011a2efb0c21aea0000000,0x0000000000000000000000000341d9abe8f3afa2,905079,483908,1.0648E+11,1629912834,13095843,0xcA77Dc47eec9E1C46c9F541ba0f222E741d6236b,0x3D71d79C224998E608d03C5Ec9B405E7a38505F0,v4,DAI,18,0x3d71d79c224998e608d03c5ec9b405e7a38505f0,ninja,activeTakerAddresses,33:54.0,1,1332573.988,1332573.988,0.234707988,0x6b175474e89094c44da98b954eedeac495271d0f,"[0.2347079879708958, 896662.9463776995, 899010.0262574084, 1332573.9882674678, 1332574.2229754557]",DAI,2347.07988,1,TRUE,5
191,13386,3444,0x13637e5072532659579560a0d55f5a38d7844a93eb89b186f9ae20444bdef037,0x3d71d79c224998e608d03c5ec9b405e7a38505f0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x000000000000000000000000000000607d2ec9b1,0x0000000000000000000000000000000000005182,679331,325910,1.06253E+11,1629912935,13095851,0x89D2495fd1D327ecB7fD420447D460E5A92e6DaC,0x3D71d79C224998E608d03C5Ec9B405E7a38505F0,v4,USDC,6,0x3d71d79c224998e608d03c5ec9b405e7a38505f0,ninja,activeTakerAddresses,35:35.0,1,414417.0787,414417.0787,0.020866,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,"[0.020866, 414417.078705, 414417.078705, 414417.099571, 414625.745376]",USDC,208.666671,1,FALSE,5
192,13387,3445,0xf9d892a7bdcccbe1459a54a055140fac3488fe0e05224250d7543630bc99d121,0x3d71d79c224998e608d03c5ec9b405e7a38505f0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x000000000000000000000000000000d8b7638ae2,0x000000000000000000000000000000000002a434,679331,349840,1.04484E+11,1629913078,13095867,0xFf80D0aba54b1b89547E029A76Fe93e7807d8eE7,0x3D71d79C224998E608d03C5Ec9B405E7a38505F0,v4,USDC,6,0x3d71d79c224998e608d03c5ec9b405e7a38505f0,ninja,activeTakerAddresses,37:58.0,1,930789.6901,930789.6901,0.173108,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,"[0.173108, 930789.690082, 930789.690082, 930789.86319, 932520.772492]",USDC,1731.08241,1,FALSE,5
193,13388,3446,0x1b51a3c8e70d83ef778cb2fa3f2ffeb31b1f6c28aad12ee800a1e92962dbe86c,0x3d71d79c224998e608d03c5ec9b405e7a38505f0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x0000000000000000000000000000009383de8d8a,0x00000000000000000000000000000000000255d8,880359,475770,95898897370,1629913119,13095870,0xcA77Dc47eec9E1C46c9F541ba0f222E741d6236b,0x3D71d79C224998E608d03C5Ec9B405E7a38505F0,v4,USDC,6,0x3d71d79c224998e608d03c5ec9b405e7a38505f0,ninja,activeTakerAddresses,38:39.0,1,633572.593,633572.593,0.153048,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,"[0.153048, 633572.593034, 633572.593034, 633572.746082, 635103.073988]",USDC,1530.480954,1,FALSE,5
194,13389,3447,0x8c02096c7b03a230164dc47469c8e18afe0c14c03cc663f35876ba773067a1b0,0x3d71d79c224998e608d03c5ec9b405e7a38505f0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x000000000000000000000000000000a7a826864b,0x000000000000000000000000000000000001c806,880359,451657,1.04811E+11,1629913131,13095871,0x08e2AF71DB66d0a64136BE9d4DaBB8A3334F152F,0x3D71d79C224998E608d03C5Ec9B405E7a38505F0,v4,USDC,6,0x3d71d79c224998e608d03c5ec9b405e7a38505f0,ninja,activeTakerAddresses,38:51.0,1,720080.6355,720080.6355,0.116742,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,"[0.116742, 720080.635467, 720080.635467, 720080.752209, 721248.057608]",USDC,1167.422141,1,FALSE,5
195,13390,3448,0xdbc6dadc06bac03b91353dcfc4ccb4ea64fc3f2ec02293c8027d4407ff09c01e,0x3d71d79c224998e608d03c5ec9b405e7a38505f0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x000000000000000000000000000000a913ca59c8,0x0000000000000000000000000000000000019c29,880359,451654,96960101000,1629913173,13095877,0x89D2495fd1D327ecB7fD420447D460E5A92e6DaC,0x3D71d79C224998E608d03C5Ec9B405E7a38505F0,v4,USDC,6,0x3d71d79c224998e608d03c5ec9b405e7a38505f0,ninja,activeTakerAddresses,39:33.0,1,726181.5014,726181.5014,0.105513,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,"[0.105513, 483750.473043, 484805.608766, 726181.501384, 726181.606897]",USDC,1055.135723,1,TRUE,5
196,13410,3468,0x9c40ad5183825ec9f9172fcbbe3b94d3b53bbab027aa86f737d58c75f8937822,0x3d71d79c224998e608d03c5ec9b405e7a38505f0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x000000000000000000000000000000258c904543,0x0000000000000000000000000000000000003cbd,628255,370330,1.32909E+11,1629995952,13102144,0x08e2AF71DB66d0a64136BE9d4DaBB8A3334F152F,0x3D71d79C224998E608d03C5Ec9B405E7a38505F0,v4,USDC,6,0x3d71d79c224998e608d03c5ec9b405e7a38505f0,ninja,activeTakerAddresses,39:12.0,1,161272.0551,161272.0551,0.015549,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,"[0.015549, 161272.055107, 161272.055107, 161272.070656, 161427.550803]",USDC,155.495696,1,FALSE,5
197,13428,3486,0x71d8f9334045275febd73f8eeff1f27b04ae7f64a8e79e758dd767dfd4379367,0x3d71d79c224998e608d03c5ec9b405e7a38505f0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x0000000000000000000000000000002574177998,0x0000000000000000000000000000000000006f53,628255,372358,1.56553E+11,1630087880,13108991,0xcA77Dc47eec9E1C46c9F541ba0f222E741d6236b,0x3D71d79C224998E608d03C5Ec9B405E7a38505F0,v4,USDC,6,0x3d71d79c224998e608d03c5ec9b405e7a38505f0,ninja,activeTakerAddresses,11:20.0,1,160861.4855,160861.4855,0.028499,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,"[0.028499, 160861.485464, 160861.485464, 160861.513963, 161146.482415]",USDC,284.996951,1,FALSE,5
198,13435,3493,0xf3c7c1f740e8c32238319096955412d7edf9ccd5415a37c01003acf36dc96d08,0x3d71d79c224998e608d03c5ec9b405e7a38505f0,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0x0000000000000000000000000000000000000001,0x000000000000000000000001aff27b76e67e1000,103234,93201,71037726191,1630115212,13111013,0x211B6a1137BF539B2750e02b9E525CF5757A35aE,0x3D71d79C224998E608d03C5Ec9B405E7a38505F0,v4,ETH,18,0x3d71d79c224998e608d03c5ec9b405e7a38505f0,ninja,activeTakerAddresses,46:52.0,3244.40332,1.00E-18, 0.010 ,100982.299,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,[],ETH,0,3244.40332,FALSE,0
199,13438,3496,0x4065a91a5e5b5138ec8da9e68ce107b107d97da03b9c53732beca8d36fd81120,0x3d71d79c224998e608d03c5ec9b405e7a38505f0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x00000000000000000000000fe68cee2eb0968000,0x000000000000000000000000000018460f33e3b2,606715,330792,70221512435,1630129585,13112088,0xED158390268bbe9d2cc450AcAbA2459C02bbCb03,0x3D71d79C224998E608d03C5Ec9B405E7a38505F0,v4,WETH,18,0x3d71d79c224998e608d03c5ec9b405e7a38505f0,ninja,activeTakerAddresses,46:25.0,3244.40332,293.3140761,951629.1624,0.08659047,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"[2.668918183621e-05, 293.31407611540476, 293.31407611540476, 293.3141028045866, 293.58096793376683]",WETH,0.266891818,3244.40332,FALSE,5
200,13447,3505,0xcd1d089412947aca7bf52db2ae112370eb1799017d4dbae27b8d06ef3988927c,0x3d71d79c224998e608d03c5ec9b405e7a38505f0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x00000000000000000000000000000014dc6d2f75,0x000000000000000000000000000000000000d676,770621,394538,3.14484E+11,1630207745,13118002,0x752E9e35c6E323bed8121e6dAa35652cc00BD830,0x3D71d79C224998E608d03C5Ec9B405E7a38505F0,v4,USDC,6,0x3d71d79c224998e608d03c5ec9b405e7a38505f0,ninja,activeTakerAddresses,29:05.0,1,89597.48901,89597.48901,0.054902,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,"[0.054902, 89597.489013, 89597.489013, 89597.543915, 90146.513327]",USDC,549.024314,1,FALSE,5
201,13455,3513,0x2537ce97f481cc123ba6a2b7c0d5f60d115b70f79c7fb94d4727966058208e0f,0x3d71d79c224998e608d03c5ec9b405e7a38505f0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x00000000000000000000000dc164d187c02a8000,0x00000000000000000000000000001488278ca84f,606715,330696,54694036761,1630225984,13119341,0xea97BE92160121A4EE95A1BE3Fd61c7E663596D9,0x3D71d79C224998E608d03C5Ec9B405E7a38505F0,v4,WETH,18,0x3d71d79c224998e608d03c5ec9b405e7a38505f0,ninja,activeTakerAddresses,33:04.0,3227.002686,253.7431665,818829.8798,0.072849623,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"[2.2575011637327e-05, 253.74316648619012, 253.74316648619012, 253.74318906120178, 253.9689166025634]",WETH,0.225750116,3227.002686,FALSE,5
202,13456,3514,0xb35179b053860435739a36607e75738ed7b4037defbb974461b05d0b2434153a,0x3d71d79c224998e608d03c5ec9b405e7a38505f0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x00000000000000000000000bed7e17a729450000,0x00000000000000000000000000005584c73946af,606715,330672,1.0502E+11,1630266654,13122342,0x4f0604820e8ddc0959BC6143196e3091D02F061c,0x3D71d79C224998E608d03C5Ec9B405E7a38505F0,v4,WETH,18,0x3d71d79c224998e608d03c5ec9b405e7a38505f0,ninja,activeTakerAddresses,50:54.0,3227.002686,220.0273265,710028.7735,0.303431082,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"[9.4028766463663e-05, 220.0273264515789, 220.0273264515789, 220.02742048034537, 220.96761411621554]",WETH,0.940287665,3227.002686,FALSE,5
203,13468,3526,0x767a4c764d341742d76b48fe05855f22fe5f6a321278b410994bab842cee7c4a,0x3d71d79c224998e608d03c5ec9b405e7a38505f0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x0000000000000000000000093dfc0829e47f8000,0x000000000000000000000000000012e0b7fc17cd,606715,330744,64640101000,1630325920,13126842,0x89D2495fd1D327ecB7fD420447D460E5A92e6DaC,0x3D71d79C224998E608d03C5Ec9B405E7a38505F0,v4,WETH,18,0x3d71d79c224998e608d03c5ec9b405e7a38505f0,ninja,activeTakerAddresses,18:40.0,3224.374268,170.4871506,549714.3813,0.066926301,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"[2.0756368725965e-05, 170.48715056985088, 170.48715056985088, 170.48717132621962, 170.69471425711055]",WETH,0.207563687,3224.374268,FALSE,5
204,13472,3530,0xc7da12207d2952459fc6f3669104a66d59e9df4cf4bd945cd83800664b346b32,0x3d71d79c224998e608d03c5ec9b405e7a38505f0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x000000000000000000000000000000618ec49ecc,0x0000000000000000000000000000000000011929,679331,373236,1.33299E+11,1630349179,13128580,0x89D2495fd1D327ecB7fD420447D460E5A92e6DaC,0x3D71d79C224998E608d03C5Ec9B405E7a38505F0,v4,USDC,6,0x3d71d79c224998e608d03c5ec9b405e7a38505f0,ninja,activeTakerAddresses,46:19.0,1,419007.0781,419007.0781,0.071977,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,"[0.071977, 419007.078092, 419007.078092, 419007.150069, 419726.849311]",USDC,719.771219,1,FALSE,5
205,13494,3552,0xec056291b48ed339c78b30044668579a5306d7d504982f9feed70dd28429d11c,0x3d71d79c224998e608d03c5ec9b405e7a38505f0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x0000000000000000000000000000000000000001,0x000000000000000000000001866501f7a96a0000,109349,96241,1.04943E+11,1630436821,13135107,0x211B6a1137BF539B2750e02b9E525CF5757A35aE,0x3D71d79C224998E608d03C5Ec9B405E7a38505F0,v4,WETH,18,0x3d71d79c224998e608d03c5ec9b405e7a38505f0,ninja,activeTakerAddresses,07:01.0,3433.732666,1.00E-18,3.43E-15,96593.96557,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"[1e-18, 28.13089281065052, 28.13089281065052]",WETH,0,3433.732666,FALSE,3
206,13495,3553,0x39ad57dd88d48a65948156ebce8fcd9e624c58318fc27785c25ae226b872ff2b,0x3d71d79c224998e608d03c5ec9b405e7a38505f0,0x6b175474e89094c44da98b954eedeac495271d0f,0x0000000000000000000029968d768273e8000000,0x0000000000000000000000000065db3feaf8e3a4,652975,340209,1.45569E+11,1630437090,13135128,0xcA77Dc47eec9E1C46c9F541ba0f222E741d6236b,0x3D71d79C224998E608d03C5Ec9B405E7a38505F0,v4,DAI,18,0x3d71d79c224998e608d03c5ec9b405e7a38505f0,ninja,activeTakerAddresses,11:30.0,1,196394.2309,196394.2309,0.02867004,0x6b175474e89094c44da98b954eedeac495271d0f,"[0.028670040219378596, 196394.2308869528, 196394.2308869528, 196394.25955699303, 196680.9312891466]",DAI,286.7004022,1,FALSE,5
207,13497,3555,0xe9e14b3179314800c013f33158225a1b7d5386db6afa2bf49fb234d08b474e76,0x3d71d79c224998e608d03c5ec9b405e7a38505f0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x00000000000000000000000b740c622b5c490000,0x0000000000000000000000000000107e74cff3ed,606715,330792,1.74648E+11,1630441453,13135467,0xea97BE92160121A4EE95A1BE3Fd61c7E663596D9,0x3D71d79C224998E608d03C5Ec9B405E7a38505F0,v4,WETH,18,0x3d71d79c224998e608d03c5ec9b405e7a38505f0,ninja,activeTakerAddresses,24:13.0,3433.732666,211.2763514,725466.5092,0.062271812,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"[1.8135311709165e-05, 211.27635135729665, 211.27635135729665, 211.27636949260835, 211.4577044743883]",WETH,0.181353117,3433.732666,FALSE,5
208,13501,3559,0x7885b2a49cb5dcf5599f720faaccb71c6bafc8ee2c1b421685750cc7822d69fe,0x3d71d79c224998e608d03c5ec9b405e7a38505f0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x000000000000000000000007d8eab0a295fec000,0x0000000000000000000000000000121b3f1d9c27,606715,330840,95457038304,1630486555,13138800,0x08e2AF71DB66d0a64136BE9d4DaBB8A3334F152F,0x3D71d79C224998E608d03C5Ec9B405E7a38505F0,v4,WETH,18,0x3d71d79c224998e608d03c5ec9b405e7a38505f0,ninja,activeTakerAddresses,55:55.0,3834.828125,144.7577082,555120.9307,0.076344649,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"[1.9908232322087e-05, 144.75770818505728, 144.75770818505728, 144.75772809328961, 144.95679050827815]",WETH,0.199082323,3834.828125,FALSE,5
209,13524,3582,0x22aa3bcb3f2b813d1f9ce25cf4708e31c495cfd63da57a5d8d9c1da53eda2d2e,0x3d71d79c224998e608d03c5ec9b405e7a38505f0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x0000000000000000000000000000001783be9a13,0x000000000000000000000000000000000000ed23,1054050,565175,2.3088E+11,1630641045,13150428,0x08e2AF71DB66d0a64136BE9d4DaBB8A3334F152F,0x3D71d79C224998E608d03C5Ec9B405E7a38505F0,v4,USDC,6,0x3d71d79c224998e608d03c5ec9b405e7a38505f0,ninja,activeTakerAddresses,50:45.0,1,100994.5544,100994.5544,0.060707,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,"[0.060707, 100994.554387, 100994.554387, 100994.615094, 101601.627458]",USDC,607.073071,1,FALSE,5
210,13525,3583,0xd89fa44134a78454322d775ba9d1eaeea748e28e7028f0bfa2166acdb8749ac8,0x3d71d79c224998e608d03c5ec9b405e7a38505f0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x0000000000000000000000000000004c1d486a79,0x0000000000000000000000000000000000013185,898499,504683,2.01188E+11,1630641077,13150432,0x89D2495fd1D327ecB7fD420447D460E5A92e6DaC,0x3D71d79C224998E608d03C5Ec9B405E7a38505F0,v4,USDC,6,0x3d71d79c224998e608d03c5ec9b405e7a38505f0,ninja,activeTakerAddresses,51:17.0,1,326908.7996,326908.7996,0.078213,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,"[0.078213, 326908.799609, 326908.799609, 326908.877822, 327690.929991]",USDC,782.130382,1,FALSE,5
211,13527,3585,0x87b7cce30c81d5004a62bf66f4cf2ce8737b5763bce19527d471baf9ebe192a3,0x3d71d79c224998e608d03c5ec9b405e7a38505f0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x0000000000000000000000000000005966690c2a,0x00000000000000000000000000000000000196dc,987419,520095,3.75229E+11,1630658991,13151765,0xDBdE82967F75E3c4d16F717917320aED6f6c8d29,0x3D71d79C224998E608d03C5Ec9B405E7a38505F0,v4,USDC,6,0x3d71d79c224998e608d03c5ec9b405e7a38505f0,ninja,activeTakerAddresses,49:51.0,1,383970.2498,383970.2498,0.104156,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,"[0.104156, 383970.24977, 383970.24977, 383970.353926, 385011.815006]",USDC,1041.565236,1,FALSE,5
212,13528,3586,0xf415b103ebbe6861b0695d811e4626be72a9a9fc0a6c1de08991df198d41e134,0x3d71d79c224998e608d03c5ec9b405e7a38505f0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x0000000000000000000000000000003be3a27a1e,0x000000000000000000000000000000000000f605,965606,572377,2.05055E+11,1630679589,13153309,0x4f0604820e8ddc0959BC6143196e3091D02F061c,0x3D71d79C224998E608d03C5Ec9B405E7a38505F0,v4,USDC,6,0x3d71d79c224998e608d03c5ec9b405e7a38505f0,ninja,activeTakerAddresses,33:09.0,1,257222.1466,257222.1466,0.062981,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,"[0.062981, 257222.14659, 257222.14659, 257222.209571, 257851.962604]",USDC,629.816014,1,FALSE,5
213,13529,3587,0x164aaaeae08741f5c6acc82fe4049e93ebc601795f2a834e63aa08aa4a70ea4f,0x3d71d79c224998e608d03c5ec9b405e7a38505f0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x00000000000000000000000000000035ced73b21,0x000000000000000000000000000000000001ee37,679331,379367,2.0705E+11,1630679660,13153314,0xFf80D0aba54b1b89547E029A76Fe93e7807d8eE7,0x3D71d79C224998E608d03C5Ec9B405E7a38505F0,v4,USDC,6,0x3d71d79c224998e608d03c5ec9b405e7a38505f0,ninja,activeTakerAddresses,34:20.0,1,231103.4786,231103.4786,0.126519,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,"[0.126519, 231103.478561, 231103.478561, 231103.60508, 232368.6774]",USDC,1265.198839,1,FALSE,5
214,13533,3591,0xb5a59339cb381ec3562918ebcfd2faf93f31ea9d52975a404508d153fa9693c2,0x3d71d79c224998e608d03c5ec9b405e7a38505f0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x00000000000000000000000d03c2f58a2fcd0000,0x00000000000000000000000000002e3f60e58629,795399,479975,1.73781E+11,1630708095,13155464,0xFf80D0aba54b1b89547E029A76Fe93e7807d8eE7,0x3D71d79C224998E608d03C5Ec9B405E7a38505F0,v4,WETH,18,0x3d71d79c224998e608d03c5ec9b405e7a38505f0,ninja,activeTakerAddresses,28:15.0,3940.614746,240.0787219,946057.7516,0.200379249,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"[5.0849743472169e-05, 240.07872185967608, 240.07872185967608, 240.07877270941955, 240.58721929439778]",WETH,0.508497435,3940.614746,FALSE,5
215,13534,3592,0x76fcecdf157b7f8d8f44ef2c0da3fab9d1af622760192d7a3393c63e6828ecd1,0x3d71d79c224998e608d03c5ec9b405e7a38505f0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x00000000000000000000000dbb9d4e4721be8000,0x000000000000000000000000000034c5fc67fdcf,795399,463286,1.16803E+11,1630708767,13155516,0x89D2495fd1D327ecB7fD420447D460E5A92e6DaC,0x3D71d79C224998E608d03C5Ec9B405E7a38505F0,v4,WETH,18,0x3d71d79c224998e608d03c5ec9b405e7a38505f0,ninja,activeTakerAddresses,39:27.0,3940.614746,253.3267207,998263.0111,0.228653965,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"[5.8024947875279e-05, 253.32672068207606, 253.32672068207606, 253.32677870702392, 253.90697016082885]",WETH,0.580249479,3940.614746,FALSE,5
216,13535,3593,0x3972e3ca9a0ce0ec275855b26d171af862b7d18fb08b6b95f817761a939596de,0x3d71d79c224998e608d03c5ec9b405e7a38505f0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x00000000000000000000000c89688295602a0000,0x000000000000000000000000000038603c510657,795399,456801,1.39131E+11,1630708833,13155519,0xED158390268bbe9d2cc450AcAbA2459C02bbCb03,0x3D71d79C224998E608d03C5Ec9B405E7a38505F0,v4,WETH,18,0x3d71d79c224998e608d03c5ec9b405e7a38505f0,ninja,activeTakerAddresses,40:33.0,3940.614746,231.2622362,911315.3783,0.244262867,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"[6.1985979958871e-05, 231.26223624336376, 231.26223624336376, 231.2622982293437, 231.88209604295247]",WETH,0.6198598,3940.614746,FALSE,5
217,13536,3594,0x65267c0a6a6b0df3c23516c5dd8b21c654e86e1964ff832285888884c297ffb4,0x3d71d79c224998e608d03c5ec9b405e7a38505f0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x0000000000000000000000092adb8a4a3c628000,0x0000000000000000000000000000290146325f84,809582,412315,1.46772E+11,1630708872,13155520,0xea97BE92160121A4EE95A1BE3Fd61c7E663596D9,0x3D71d79C224998E608d03C5Ec9B405E7a38505F0,v4,WETH,18,0x3d71d79c224998e608d03c5ec9b405e7a38505f0,ninja,activeTakerAddresses,41:12.0,3940.614746,169.1089107,666393.0671,0.177664387,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"[4.5085449412484e-05, 169.10891068432386, 169.10891068432386, 169.10895576977327, 169.5597651784487]",WETH,0.450854494,3940.614746,FALSE,5
218,13537,3595,0x2b0443fb1f7c8cf09b077aeb48e2d60ea75d89973e8149662b741a512e1d4a96,0x3d71d79c224998e608d03c5ec9b405e7a38505f0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x0000000000000000000000135aa4e00350b50000,0x00000000000000000000000000005302891a5187,795399,486819,1.30648E+11,1630708884,13155522,0xFf80D0aba54b1b89547E029A76Fe93e7807d8eE7,0x3D71d79C224998E608d03C5Ec9B405E7a38505F0,v4,WETH,18,0x3d71d79c224998e608d03c5ec9b405e7a38505f0,ninja,activeTakerAddresses,41:24.0,3940.614746,357.0197291,1406877.209,0.359661308,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"[9.1270355243399e-05, 357.0197290649191, 357.0197290649191, 357.01982033527435, 357.9324326173531]",WETH,0.912703552,3940.614746,FALSE,5
219,13538,3596,0x29bcb6f097dc4e39e44a0319e301a19520cea2610fa08eedd6230b2e87a31375,0x3d71d79c224998e608d03c5ec9b405e7a38505f0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x00000000000000000000000d72da7dfcc8718000,0x000000000000000000000000000021cd01d15db9,795399,486871,1.35489E+11,1630708936,13155526,0x08e2AF71DB66d0a64136BE9d4DaBB8A3334F152F,0x3D71d79C224998E608d03C5Ec9B405E7a38505F0,v4,WETH,18,0x3d71d79c224998e608d03c5ec9b405e7a38505f0,ninja,activeTakerAddresses,42:16.0,3940.614746,248.0837387,977602.4392,0.146450514,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"[3.7164382510521e-05, 248.083738748119, 248.083738748119, 248.0837759125015, 248.4553825732242]",WETH,0.371643825,3940.614746,FALSE,5
220,13539,3597,0xbb29c43fb3b065695166f3cd528014013fe2c4622fcb8426d116e24b696ac16a,0x3d71d79c224998e608d03c5ec9b405e7a38505f0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x00000000000000000000000ac6975f5cf29b8000,0x00000000000000000000000000001897a4995835,795399,482335,1.43203E+11,1630709006,13155531,0x89D2495fd1D327ecB7fD420447D460E5A92e6DaC,0x3D71d79C224998E608d03C5Ec9B405E7a38505F0,v4,WETH,18,0x3d71d79c224998e608d03c5ec9b405e7a38505f0,ninja,activeTakerAddresses,43:26.0,3940.614746,198.7774519,783305.3583,0.10655257,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"[2.7039580641333e-05, 198.77745193090047, 198.77745193090047, 198.7774789704811, 199.0478477373138]",WETH,0.270395806,3940.614746,FALSE,5
